ID,Nombre,Ubicacion
932,Sensor_932,Zona_25
933,Sensor_933,Zona_44
934,Sensor_934,Zona_21
935,Sensor_935,Zona_38
936,Sensor_936,Zona_9
937,Sensor_937,Zona_9
938,Sensor_938,Zona_14
939,Sensor_939,Zona_18
940,Sensor_940,Zona_1
941,Sensor_941,Zona_41
942,Sensor_942,Zona_29
943,Sensor_943,Zona_41
944,Sensor_944,Zona_12
945,Sensor_945,Zona_24
946,Sensor_946,Zona_15
947,Sensor_947,Zona_7
948,Sensor_948,Zona_1
949,Sensor_949,Zona_10
950,Sensor_950,Zona_8
951,Sensor_951,Zona_48
952,Sensor_952,Zona_37
953,Sensor_953,Zona_12
954,Sensor_954,Zona_15
955,Sensor_955,Zona_17
956,Sensor_956,Zona_34
957,Sensor_957,Zona_16
958,Sensor_958,Zona_9
959,Sensor_959,Zona_11
960,Sensor_960,Zona_9
961,Sensor_961,Zona_11
962,Sensor_962,Zona_50
963,Sensor_963,Zona_18
964,Sensor_964,Zona_37
965,Sensor_965,Zona_9
966,Sensor_966,Zona_1
967,Sensor_967,Zona_24
968,Sensor_968,Zona_33
969,Sensor_969,Zona_38
970,Sensor_970,Zona_32
971,Sensor_971,Zona_41
972,Sensor_972,Zona_29
973,Sensor_973,Zona_12
974,Sensor_974,Zona_17
975,Sensor_975,Zona_1
976,Sensor_976,Zona_44
977,Sensor_977,Zona_22
978,Sensor_978,Zona_47
979,Sensor_979,Zona_12
980,Sensor_980,Zona_45
981,Sensor_981,Zona_9
982,Sensor_982,Zona_43
983,Sensor_983,Zona_40
984,Sensor_984,Zona_26
985,Sensor_985,Zona_22
986,Sensor_986,Zona_21
987,Sensor_987,Zona_39
988,Sensor_988,Zona_9
989,Sensor_989,Zona_12
990,Sensor_990,Zona_33
991,Sensor_991,Zona_9
992,Sensor_992,Zona_13
993,Sensor_993,Zona_43
994,Sensor_994,Zona_20
995,Sensor_995,Zona_20
996,Sensor_996,Zona_36
997,Sensor_997,Zona_48
998,Sensor_998,Zona_36
999,Sensor_999,Zona_35
1000,Sensor_1000,Zona_31
1001,Sensor_1001,Zona_22
1002,Sensor_1002,Zona_47
1003,Sensor_1003,Zona_41
1004,Sensor_1004,Zona_42
1005,Sensor_1005,Zona_35
1006,Sensor_1006,Zona_45
1007,Sensor_1007,Zona_10
1008,Sensor_1008,Zona_27
1009,Sensor_1009,Zona_12
1010,Sensor_1010,Zona_24
1011,Sensor_1011,Zona_28
1012,Sensor_1012,Zona_40
1013,Sensor_1013,Zona_19
1014,Sensor_1014,Zona_3
1015,Sensor_1015,Zona_44
1016,Sensor_1016,Zona_28
1017,Sensor_1017,Zona_4
1018,Sensor_1018,Zona_26
1019,Sensor_1019,Zona_35
1020,Sensor_1020,Zona_8
1021,Sensor_1021,Zona_28
1022,Sensor_1022,Zona_48
1023,Sensor_1023,Zona_42
1024,Sensor_1024,Zona_5
1025,Sensor_1025,Zona_30
1026,Sensor_1026,Zona_27
1027,Sensor_1027,Zona_31
1028,Sensor_1028,Zona_37
1029,Sensor_1029,Zona_14
1030,Sensor_1030,Zona_18
1031,Sensor_1031,Zona_15
1032,Sensor_1032,Zona_38
1033,Sensor_1033,Zona_29
1034,Sensor_1034,Zona_19
1035,Sensor_1035,Zona_33
1036,Sensor_1036,Zona_17
1037,Sensor_1037,Zona_3
1038,Sensor_1038,Zona_41
1039,Sensor_1039,Zona_16
1040,Sensor_1040,Zona_35
1041,Sensor_1041,Zona_11
1042,Sensor_1042,Zona_8
1043,Sensor_1043,Zona_18
1044,Sensor_1044,Zona_26
1045,Sensor_1045,Zona_23
1046,Sensor_1046,Zona_1
1047,Sensor_1047,Zona_3
1048,Sensor_1048,Zona_20
1049,Sensor_1049,Zona_31
1050,Sensor_1050,Zona_42
1051,Sensor_1051,Zona_24
1052,Sensor_1052,Zona_40
1053,Sensor_1053,Zona_15
1054,Sensor_1054,Zona_48
1055,Sensor_1055,Zona_36
1056,Sensor_1056,Zona_23
1057,Sensor_1057,Zona_19
1058,Sensor_1058,Zona_42
1059,Sensor_1059,Zona_21
1060,Sensor_1060,Zona_24
1061,Sensor_1061,Zona_21
1062,Sensor_1062,Zona_17
1063,Sensor_1063,Zona_30
1064,Sensor_1064,Zona_47
1065,Sensor_1065,Zona_35
1066,Sensor_1066,Zona_46
1067,Sensor_1067,Zona_42
1068,Sensor_1068,Zona_47
1069,Sensor_1069,Zona_48
1070,Sensor_1070,Zona_13
1071,Sensor_1071,Zona_23
1072,Sensor_1072,Zona_40
1073,Sensor_1073,Zona_6
1074,Sensor_1074,Zona_19
1075,Sensor_1075,Zona_41
1076,Sensor_1076,Zona_27
1077,Sensor_1077,Zona_2
1078,Sensor_1078,Zona_15
1079,Sensor_1079,Zona_31
1080,Sensor_1080,Zona_47
1081,Sensor_1081,Zona_47
1082,Sensor_1082,Zona_20
1083,Sensor_1083,Zona_45
1084,Sensor_1084,Zona_21
1085,Sensor_1085,Zona_42
1086,Sensor_1086,Zona_19
1087,Sensor_1087,Zona_23
1088,Sensor_1088,Zona_20
1089,Sensor_1089,Zona_24
1090,Sensor_1090,Zona_46
1091,Sensor_1091,Zona_33
1092,Sensor_1092,Zona_39
1093,Sensor_1093,Zona_24
1094,Sensor_1094,Zona_28
1095,Sensor_1095,Zona_23
1096,Sensor_1096,Zona_15
1097,Sensor_1097,Zona_27
1098,Sensor_1098,Zona_43
1099,Sensor_1099,Zona_48
1100,Sensor_1100,Zona_46
1101,Sensor_1101,Zona_12
1102,Sensor_1102,Zona_37
1103,Sensor_1103,Zona_1
1104,Sensor_1104,Zona_33
1105,Sensor_1105,Zona_28
1106,Sensor_1106,Zona_42
1107,Sensor_1107,Zona_46
1108,Sensor_1108,Zona_1
1109,Sensor_1109,Zona_15
1110,Sensor_1110,Zona_32
1111,Sensor_1111,Zona_23
1112,Sensor_1112,Zona_34
1113,Sensor_1113,Zona_7
1114,Sensor_1114,Zona_33
1115,Sensor_1115,Zona_1
1116,Sensor_1116,Zona_13
1117,Sensor_1117,Zona_38
1118,Sensor_1118,Zona_40
1119,Sensor_1119,Zona_25
1120,Sensor_1120,Zona_6
1121,Sensor_1121,Zona_4
1122,Sensor_1122,Zona_8
1123,Sensor_1123,Zona_47
1124,Sensor_1124,Zona_19
1125,Sensor_1125,Zona_27
1126,Sensor_1126,Zona_8
1127,Sensor_1127,Zona_35
1128,Sensor_1128,Zona_35
1129,Sensor_1129,Zona_3
1130,Sensor_1130,Zona_47
1131,Sensor_1131,Zona_15
1132,Sensor_1132,Zona_8
1133,Sensor_1133,Zona_39
1134,Sensor_1134,Zona_36
1135,Sensor_1135,Zona_30
1136,Sensor_1136,Zona_20
1137,Sensor_1137,Zona_8
1138,Sensor_1138,Zona_39
1139,Sensor_1139,Zona_42
1140,Sensor_1140,Zona_35
1141,Sensor_1141,Zona_3
1142,Sensor_1142,Zona_31
1143,Sensor_1143,Zona_31
1144,Sensor_1144,Zona_14
1145,Sensor_1145,Zona_25
1146,Sensor_1146,Zona_34
1147,Sensor_1147,Zona_50
1148,Sensor_1148,Zona_31
1149,Sensor_1149,Zona_40
1150,Sensor_1150,Zona_11
1151,Sensor_1151,Zona_9
1152,Sensor_1152,Zona_45
1153,Sensor_1153,Zona_7
1154,Sensor_1154,Zona_22
1155,Sensor_1155,Zona_13
1156,Sensor_1156,Zona_27
1157,Sensor_1157,Zona_44
1158,Sensor_1158,Zona_31
1159,Sensor_1159,Zona_8
1160,Sensor_1160,Zona_27
1161,Sensor_1161,Zona_4
1162,Sensor_1162,Zona_1
1163,Sensor_1163,Zona_7
1164,Sensor_1164,Zona_33
1165,Sensor_1165,Zona_49
1166,Sensor_1166,Zona_34
1167,Sensor_1167,Zona_50
1168,Sensor_1168,Zona_26
1169,Sensor_1169,Zona_20
1170,Sensor_1170,Zona_27
1171,Sensor_1171,Zona_38
1172,Sensor_1172,Zona_13
1173,Sensor_1173,Zona_21
1174,Sensor_1174,Zona_33
1175,Sensor_1175,Zona_20
1176,Sensor_1176,Zona_8
1177,Sensor_1177,Zona_48
1178,Sensor_1178,Zona_43
1179,Sensor_1179,Zona_19
1180,Sensor_1180,Zona_18
1181,Sensor_1181,Zona_3
1182,Sensor_1182,Zona_14
1183,Sensor_1183,Zona_16
1184,Sensor_1184,Zona_33
1185,Sensor_1185,Zona_37
1186,Sensor_1186,Zona_41
1187,Sensor_1187,Zona_10
1188,Sensor_1188,Zona_12
1189,Sensor_1189,Zona_2
1190,Sensor_1190,Zona_42
1191,Sensor_1191,Zona_22
1192,Sensor_1192,Zona_6
1193,Sensor_1193,Zona_45
1194,Sensor_1194,Zona_48
1195,Sensor_1195,Zona_20
1196,Sensor_1196,Zona_17
1197,Sensor_1197,Zona_20
1198,Sensor_1198,Zona_16
1199,Sensor_1199,Zona_9
1200,Sensor_1200,Zona_30
1201,Sensor_1201,Zona_14
1202,Sensor_1202,Zona_16
1203,Sensor_1203,Zona_25
1204,Sensor_1204,Zona_43
1205,Sensor_1205,Zona_28
1206,Sensor_1206,Zona_36
1207,Sensor_1207,Zona_14
1208,Sensor_1208,Zona_6
1209,Sensor_1209,Zona_1
1210,Sensor_1210,Zona_41
1211,Sensor_1211,Zona_2
1212,Sensor_1212,Zona_31
1213,Sensor_1213,Zona_34
1214,Sensor_1214,Zona_49
1215,Sensor_1215,Zona_43
1216,Sensor_1216,Zona_43
1217,Sensor_1217,Zona_22
1218,Sensor_1218,Zona_23
1219,Sensor_1219,Zona_6
1220,Sensor_1220,Zona_10
1221,Sensor_1221,Zona_47
1222,Sensor_1222,Zona_20
1223,Sensor_1223,Zona_25
1224,Sensor_1224,Zona_31
1225,Sensor_1225,Zona_29
1226,Sensor_1226,Zona_40
1227,Sensor_1227,Zona_44
1228,Sensor_1228,Zona_45
1229,Sensor_1229,Zona_26
1230,Sensor_1230,Zona_48
1231,Sensor_1231,Zona_33
1232,Sensor_1232,Zona_35
1233,Sensor_1233,Zona_5
1234,Sensor_1234,Zona_5
1235,Sensor_1235,Zona_23
1236,Sensor_1236,Zona_44
1237,Sensor_1237,Zona_48
1238,Sensor_1238,Zona_40
1239,Sensor_1239,Zona_23
1240,Sensor_1240,Zona_46
1241,Sensor_1241,Zona_18
1242,Sensor_1242,Zona_40
1243,Sensor_1243,Zona_38
1244,Sensor_1244,Zona_19
1245,Sensor_1245,Zona_20
1246,Sensor_1246,Zona_7
1247,Sensor_1247,Zona_13
1248,Sensor_1248,Zona_16
1249,Sensor_1249,Zona_49
1250,Sensor_1250,Zona_24
1251,Sensor_1251,Zona_20
1252,Sensor_1252,Zona_10
1253,Sensor_1253,Zona_14
1254,Sensor_1254,Zona_3
1255,Sensor_1255,Zona_1
1256,Sensor_1256,Zona_20
1257,Sensor_1257,Zona_36
1258,Sensor_1258,Zona_30
1259,Sensor_1259,Zona_34
1260,Sensor_1260,Zona_38
1261,Sensor_1261,Zona_47
1262,Sensor_1262,Zona_25
1263,Sensor_1263,Zona_50
1264,Sensor_1264,Zona_45
1265,Sensor_1265,Zona_27
1266,Sensor_1266,Zona_48
1267,Sensor_1267,Zona_5
1268,Sensor_1268,Zona_35
1269,Sensor_1269,Zona_30
1270,Sensor_1270,Zona_3
1271,Sensor_1271,Zona_20
1272,Sensor_1272,Zona_28
1273,Sensor_1273,Zona_22
1274,Sensor_1274,Zona_15
1275,Sensor_1275,Zona_41
1276,Sensor_1276,Zona_11
1277,Sensor_1277,Zona_35
1278,Sensor_1278,Zona_50
1279,Sensor_1279,Zona_20
1280,Sensor_1280,Zona_10
1281,Sensor_1281,Zona_42
1282,Sensor_1282,Zona_5
1283,Sensor_1283,Zona_49
1284,Sensor_1284,Zona_6
1285,Sensor_1285,Zona_16
1286,Sensor_1286,Zona_6
1287,Sensor_1287,Zona_22
1288,Sensor_1288,Zona_44
1289,Sensor_1289,Zona_34
1290,Sensor_1290,Zona_50
1291,Sensor_1291,Zona_34
1292,Sensor_1292,Zona_20
1293,Sensor_1293,Zona_24
1294,Sensor_1294,Zona_30
1295,Sensor_1295,Zona_10
1296,Sensor_1296,Zona_9
1297,Sensor_1297,Zona_19
1298,Sensor_1298,Zona_5
1299,Sensor_1299,Zona_46
1300,Sensor_1300,Zona_36
1301,Sensor_1301,Zona_32
1302,Sensor_1302,Zona_23
1303,Sensor_1303,Zona_7
1304,Sensor_1304,Zona_9
1305,Sensor_1305,Zona_9
1306,Sensor_1306,Zona_6
1307,Sensor_1307,Zona_30
1308,Sensor_1308,Zona_27
1309,Sensor_1309,Zona_41
1310,Sensor_1310,Zona_21
1311,Sensor_1311,Zona_32
1312,Sensor_1312,Zona_13
1313,Sensor_1313,Zona_14
1314,Sensor_1314,Zona_38
1315,Sensor_1315,Zona_10
1316,Sensor_1316,Zona_7
1317,Sensor_1317,Zona_16
1318,Sensor_1318,Zona_40
1319,Sensor_1319,Zona_14
1320,Sensor_1320,Zona_6
1321,Sensor_1321,Zona_38
1322,Sensor_1322,Zona_44
1323,Sensor_1323,Zona_31
1324,Sensor_1324,Zona_37
1325,Sensor_1325,Zona_11
1326,Sensor_1326,Zona_47
1327,Sensor_1327,Zona_25
1328,Sensor_1328,Zona_49
1329,Sensor_1329,Zona_25
1330,Sensor_1330,Zona_35
1331,Sensor_1331,Zona_2
1332,Sensor_1332,Zona_20
1333,Sensor_1333,Zona_45
1334,Sensor_1334,Zona_2
1335,Sensor_1335,Zona_30
1336,Sensor_1336,Zona_43
1337,Sensor_1337,Zona_46
1338,Sensor_1338,Zona_9
1339,Sensor_1339,Zona_20
1340,Sensor_1340,Zona_38
1341,Sensor_1341,Zona_41
1342,Sensor_1342,Zona_11
1343,Sensor_1343,Zona_37
1344,Sensor_1344,Zona_19
1345,Sensor_1345,Zona_22
1346,Sensor_1346,Zona_40
1347,Sensor_1347,Zona_22
1348,Sensor_1348,Zona_19
1349,Sensor_1349,Zona_37
1350,Sensor_1350,Zona_42
1351,Sensor_1351,Zona_39
1352,Sensor_1352,Zona_16
1353,Sensor_1353,Zona_6
1354,Sensor_1354,Zona_17
1355,Sensor_1355,Zona_42
1356,Sensor_1356,Zona_7
1357,Sensor_1357,Zona_18
1358,Sensor_1358,Zona_1
1359,Sensor_1359,Zona_22
1360,Sensor_1360,Zona_48
1361,Sensor_1361,Zona_15
1362,Sensor_1362,Zona_30
1363,Sensor_1363,Zona_6
1364,Sensor_1364,Zona_2
1365,Sensor_1365,Zona_47
1366,Sensor_1366,Zona_9
1367,Sensor_1367,Zona_23
1368,Sensor_1368,Zona_17
1369,Sensor_1369,Zona_4
1370,Sensor_1370,Zona_50
1371,Sensor_1371,Zona_46
1372,Sensor_1372,Zona_7
1373,Sensor_1373,Zona_11
1374,Sensor_1374,Zona_2
1375,Sensor_1375,Zona_30
1376,Sensor_1376,Zona_16
1377,Sensor_1377,Zona_47
1378,Sensor_1378,Zona_41
1379,Sensor_1379,Zona_31
1380,Sensor_1380,Zona_8
1381,Sensor_1381,Zona_9
1382,Sensor_1382,Zona_29
1383,Sensor_1383,Zona_42
1384,Sensor_1384,Zona_9
1385,Sensor_1385,Zona_37
1386,Sensor_1386,Zona_40
1387,Sensor_1387,Zona_43
1388,Sensor_1388,Zona_42
1389,Sensor_1389,Zona_38
1390,Sensor_1390,Zona_1
1391,Sensor_1391,Zona_50
1392,Sensor_1392,Zona_48
1393,Sensor_1393,Zona_3
1394,Sensor_1394,Zona_7
1395,Sensor_1395,Zona_32
1396,Sensor_1396,Zona_12
1397,Sensor_1397,Zona_46
1398,Sensor_1398,Zona_16
1399,Sensor_1399,Zona_15
1400,Sensor_1400,Zona_37
1401,Sensor_1401,Zona_15
1402,Sensor_1402,Zona_25
1403,Sensor_1403,Zona_42
1404,Sensor_1404,Zona_50
1405,Sensor_1405,Zona_17
1406,Sensor_1406,Zona_5
1407,Sensor_1407,Zona_34
1408,Sensor_1408,Zona_3
1409,Sensor_1409,Zona_21
1410,Sensor_1410,Zona_45
1411,Sensor_1411,Zona_20
1412,Sensor_1412,Zona_3
1413,Sensor_1413,Zona_36
1414,Sensor_1414,Zona_26
1415,Sensor_1415,Zona_28
1416,Sensor_1416,Zona_11
1417,Sensor_1417,Zona_8
1418,Sensor_1418,Zona_48
1419,Sensor_1419,Zona_48
1420,Sensor_1420,Zona_44
1421,Sensor_1421,Zona_22
1422,Sensor_1422,Zona_47
1423,Sensor_1423,Zona_28
1424,Sensor_1424,Zona_43
1425,Sensor_1425,Zona_16
1426,Sensor_1426,Zona_21
1427,Sensor_1427,Zona_13
1428,Sensor_1428,Zona_16
1429,Sensor_1429,Zona_44
1430,Sensor_1430,Zona_12
1431,Sensor_1431,Zona_8
1432,Sensor_1432,Zona_36
1433,Sensor_1433,Zona_8
1434,Sensor_1434,Zona_10
1435,Sensor_1435,Zona_36
1436,Sensor_1436,Zona_46
1437,Sensor_1437,Zona_41
1438,Sensor_1438,Zona_36
1439,Sensor_1439,Zona_48
1440,Sensor_1440,Zona_14
1441,Sensor_1441,Zona_13
1442,Sensor_1442,Zona_28
1443,Sensor_1443,Zona_47
1444,Sensor_1444,Zona_6
1445,Sensor_1445,Zona_34
1446,Sensor_1446,Zona_46
1447,Sensor_1447,Zona_28
1448,Sensor_1448,Zona_14
1449,Sensor_1449,Zona_8
1450,Sensor_1450,Zona_7
1451,Sensor_1451,Zona_5
1452,Sensor_1452,Zona_6
1453,Sensor_1453,Zona_44
1454,Sensor_1454,Zona_5
1455,Sensor_1455,Zona_48
1456,Sensor_1456,Zona_15
1457,Sensor_1457,Zona_4
1458,Sensor_1458,Zona_37
1459,Sensor_1459,Zona_47
1460,Sensor_1460,Zona_18
1461,Sensor_1461,Zona_29
1462,Sensor_1462,Zona_17
1463,Sensor_1463,Zona_50
1464,Sensor_1464,Zona_18
1465,Sensor_1465,Zona_3
1466,Sensor_1466,Zona_34
1467,Sensor_1467,Zona_28
1468,Sensor_1468,Zona_4
1469,Sensor_1469,Zona_1
1470,Sensor_1470,Zona_21
1471,Sensor_1471,Zona_31
1472,Sensor_1472,Zona_37
1473,Sensor_1473,Zona_39
1474,Sensor_1474,Zona_9
1475,Sensor_1475,Zona_21
1476,Sensor_1476,Zona_27
1477,Sensor_1477,Zona_10
1478,Sensor_1478,Zona_39
1479,Sensor_1479,Zona_45
1480,Sensor_1480,Zona_15
1481,Sensor_1481,Zona_22
1482,Sensor_1482,Zona_47
1483,Sensor_1483,Zona_41
1484,Sensor_1484,Zona_45
1485,Sensor_1485,Zona_25
1486,Sensor_1486,Zona_39
1487,Sensor_1487,Zona_30
1488,Sensor_1488,Zona_24
1489,Sensor_1489,Zona_15
1490,Sensor_1490,Zona_37
1491,Sensor_1491,Zona_30
1492,Sensor_1492,Zona_34
1493,Sensor_1493,Zona_6
1494,Sensor_1494,Zona_42
1495,Sensor_1495,Zona_22
1496,Sensor_1496,Zona_14
1497,Sensor_1497,Zona_42
1498,Sensor_1498,Zona_11
1499,Sensor_1499,Zona_33
1500,Sensor_1500,Zona_39
1501,Sensor_1501,Zona_11
1502,Sensor_1502,Zona_3
1503,Sensor_1503,Zona_18
1504,Sensor_1504,Zona_16
1505,Sensor_1505,Zona_15
1506,Sensor_1506,Zona_12
1507,Sensor_1507,Zona_31
1508,Sensor_1508,Zona_38
1509,Sensor_1509,Zona_35
1510,Sensor_1510,Zona_23
1511,Sensor_1511,Zona_2
1512,Sensor_1512,Zona_15
1513,Sensor_1513,Zona_22
1514,Sensor_1514,Zona_6
1515,Sensor_1515,Zona_36
1516,Sensor_1516,Zona_43
1517,Sensor_1517,Zona_31
1518,Sensor_1518,Zona_47
1519,Sensor_1519,Zona_20
1520,Sensor_1520,Zona_34
1521,Sensor_1521,Zona_6
1522,Sensor_1522,Zona_16
1523,Sensor_1523,Zona_10
1524,Sensor_1524,Zona_36
1525,Sensor_1525,Zona_4
1526,Sensor_1526,Zona_23
1527,Sensor_1527,Zona_30
1528,Sensor_1528,Zona_43
1529,Sensor_1529,Zona_24
1530,Sensor_1530,Zona_22
1531,Sensor_1531,Zona_37
1532,Sensor_1532,Zona_27
1533,Sensor_1533,Zona_8
1534,Sensor_1534,Zona_14
1535,Sensor_1535,Zona_19
1536,Sensor_1536,Zona_25
1537,Sensor_1537,Zona_36
1538,Sensor_1538,Zona_4
1539,Sensor_1539,Zona_42
1540,Sensor_1540,Zona_43
1541,Sensor_1541,Zona_37
1542,Sensor_1542,Zona_36
1543,Sensor_1543,Zona_49
1544,Sensor_1544,Zona_49
1545,Sensor_1545,Zona_19
1546,Sensor_1546,Zona_25
1547,Sensor_1547,Zona_10
1548,Sensor_1548,Zona_33
1549,Sensor_1549,Zona_16
1550,Sensor_1550,Zona_21
1551,Sensor_1551,Zona_42
1552,Sensor_1552,Zona_5
1553,Sensor_1553,Zona_9
1554,Sensor_1554,Zona_39
1555,Sensor_1555,Zona_8
1556,Sensor_1556,Zona_32
1557,Sensor_1557,Zona_44
1558,Sensor_1558,Zona_1
1559,Sensor_1559,Zona_28
1560,Sensor_1560,Zona_23
1561,Sensor_1561,Zona_49
1562,Sensor_1562,Zona_6
1563,Sensor_1563,Zona_48
1564,Sensor_1564,Zona_47
1565,Sensor_1565,Zona_20
1566,Sensor_1566,Zona_9
1567,Sensor_1567,Zona_11
1568,Sensor_1568,Zona_28
1569,Sensor_1569,Zona_28
1570,Sensor_1570,Zona_46
1571,Sensor_1571,Zona_6
1572,Sensor_1572,Zona_20
1573,Sensor_1573,Zona_27
1574,Sensor_1574,Zona_26
1575,Sensor_1575,Zona_21
1576,Sensor_1576,Zona_10
1577,Sensor_1577,Zona_14
1578,Sensor_1578,Zona_12
1579,Sensor_1579,Zona_19
1580,Sensor_1580,Zona_9
1581,Sensor_1581,Zona_9
1582,Sensor_1582,Zona_34
1583,Sensor_1583,Zona_8
1584,Sensor_1584,Zona_1
1585,Sensor_1585,Zona_15
1586,Sensor_1586,Zona_40
1587,Sensor_1587,Zona_15
1588,Sensor_1588,Zona_47
1589,Sensor_1589,Zona_6
1590,Sensor_1590,Zona_18
1591,Sensor_1591,Zona_13
1592,Sensor_1592,Zona_38
1593,Sensor_1593,Zona_12
1594,Sensor_1594,Zona_35
1595,Sensor_1595,Zona_4
1596,Sensor_1596,Zona_37
1597,Sensor_1597,Zona_36
1598,Sensor_1598,Zona_22
1599,Sensor_1599,Zona_42
1600,Sensor_1600,Zona_9
1601,Sensor_1601,Zona_4
1602,Sensor_1602,Zona_12
1603,Sensor_1603,Zona_22
1604,Sensor_1604,Zona_45
1605,Sensor_1605,Zona_7
1606,Sensor_1606,Zona_46
1607,Sensor_1607,Zona_14
1608,Sensor_1608,Zona_2
1609,Sensor_1609,Zona_10
1610,Sensor_1610,Zona_25
1611,Sensor_1611,Zona_22
1612,Sensor_1612,Zona_10
1613,Sensor_1613,Zona_15
1614,Sensor_1614,Zona_6
1615,Sensor_1615,Zona_7
1616,Sensor_1616,Zona_21
1617,Sensor_1617,Zona_28
1618,Sensor_1618,Zona_3
1619,Sensor_1619,Zona_39
1620,Sensor_1620,Zona_5
1621,Sensor_1621,Zona_18
1622,Sensor_1622,Zona_24
1623,Sensor_1623,Zona_29
1624,Sensor_1624,Zona_49
1625,Sensor_1625,Zona_15
1626,Sensor_1626,Zona_41
1627,Sensor_1627,Zona_14
1628,Sensor_1628,Zona_14
1629,Sensor_1629,Zona_19
1630,Sensor_1630,Zona_2
1631,Sensor_1631,Zona_10
1632,Sensor_1632,Zona_19
1633,Sensor_1633,Zona_46
1634,Sensor_1634,Zona_37
1635,Sensor_1635,Zona_23
1636,Sensor_1636,Zona_40
1637,Sensor_1637,Zona_14
1638,Sensor_1638,Zona_41
1639,Sensor_1639,Zona_26
1640,Sensor_1640,Zona_47
1641,Sensor_1641,Zona_28
1642,Sensor_1642,Zona_16
1643,Sensor_1643,Zona_22
1644,Sensor_1644,Zona_18
1645,Sensor_1645,Zona_10
1646,Sensor_1646,Zona_20
1647,Sensor_1647,Zona_36
1648,Sensor_1648,Zona_34
1649,Sensor_1649,Zona_33
1650,Sensor_1650,Zona_8
1651,Sensor_1651,Zona_7
1652,Sensor_1652,Zona_12
1653,Sensor_1653,Zona_11
1654,Sensor_1654,Zona_4
1655,Sensor_1655,Zona_46
1656,Sensor_1656,Zona_34
1657,Sensor_1657,Zona_19
1658,Sensor_1658,Zona_2
1659,Sensor_1659,Zona_5
1660,Sensor_1660,Zona_10
1661,Sensor_1661,Zona_1
1662,Sensor_1662,Zona_11
1663,Sensor_1663,Zona_18
1664,Sensor_1664,Zona_24
1665,Sensor_1665,Zona_4
1666,Sensor_1666,Zona_13
1667,Sensor_1667,Zona_14
1668,Sensor_1668,Zona_50
1669,Sensor_1669,Zona_49
1670,Sensor_1670,Zona_31
1671,Sensor_1671,Zona_50
1672,Sensor_1672,Zona_20
1673,Sensor_1673,Zona_25
1674,Sensor_1674,Zona_18
1675,Sensor_1675,Zona_21
1676,Sensor_1676,Zona_33
1677,Sensor_1677,Zona_32
1678,Sensor_1678,Zona_36
1679,Sensor_1679,Zona_39
1680,Sensor_1680,Zona_6
1681,Sensor_1681,Zona_46
1682,Sensor_1682,Zona_37
1683,Sensor_1683,Zona_10
1684,Sensor_1684,Zona_21
1685,Sensor_1685,Zona_38
1686,Sensor_1686,Zona_37
1687,Sensor_1687,Zona_10
1688,Sensor_1688,Zona_41
1689,Sensor_1689,Zona_30
1690,Sensor_1690,Zona_22
1691,Sensor_1691,Zona_10
1692,Sensor_1692,Zona_27
1693,Sensor_1693,Zona_48
1694,Sensor_1694,Zona_50
1695,Sensor_1695,Zona_1
1696,Sensor_1696,Zona_21
1697,Sensor_1697,Zona_12
1698,Sensor_1698,Zona_17
1699,Sensor_1699,Zona_44
1700,Sensor_1700,Zona_41
1701,Sensor_1701,Zona_43
1702,Sensor_1702,Zona_40
1703,Sensor_1703,Zona_42
1704,Sensor_1704,Zona_9
1705,Sensor_1705,Zona_38
1706,Sensor_1706,Zona_35
1707,Sensor_1707,Zona_29
1708,Sensor_1708,Zona_12
1709,Sensor_1709,Zona_48
1710,Sensor_1710,Zona_48
1711,Sensor_1711,Zona_42
1712,Sensor_1712,Zona_20
1713,Sensor_1713,Zona_44
1714,Sensor_1714,Zona_26
1715,Sensor_1715,Zona_12
1716,Sensor_1716,Zona_19
1717,Sensor_1717,Zona_8
1718,Sensor_1718,Zona_16
1719,Sensor_1719,Zona_1
1720,Sensor_1720,Zona_35
1721,Sensor_1721,Zona_17
1722,Sensor_1722,Zona_47
1723,Sensor_1723,Zona_5
1724,Sensor_1724,Zona_2
1725,Sensor_1725,Zona_18
1726,Sensor_1726,Zona_16
1727,Sensor_1727,Zona_24
1728,Sensor_1728,Zona_27
1729,Sensor_1729,Zona_41
1730,Sensor_1730,Zona_45
1731,Sensor_1731,Zona_36
1732,Sensor_1732,Zona_10
1733,Sensor_1733,Zona_15
1734,Sensor_1734,Zona_39
1735,Sensor_1735,Zona_6
1736,Sensor_1736,Zona_15
1737,Sensor_1737,Zona_19
1738,Sensor_1738,Zona_13
1739,Sensor_1739,Zona_24
1740,Sensor_1740,Zona_6
1741,Sensor_1741,Zona_39
1742,Sensor_1742,Zona_19
1743,Sensor_1743,Zona_18
1744,Sensor_1744,Zona_14
1745,Sensor_1745,Zona_34
1746,Sensor_1746,Zona_20
1747,Sensor_1747,Zona_48
1748,Sensor_1748,Zona_21
1749,Sensor_1749,Zona_30
1750,Sensor_1750,Zona_14
1751,Sensor_1751,Zona_20
1752,Sensor_1752,Zona_26
1753,Sensor_1753,Zona_17
1754,Sensor_1754,Zona_26
1755,Sensor_1755,Zona_31
1756,Sensor_1756,Zona_22
1757,Sensor_1757,Zona_4
1758,Sensor_1758,Zona_22
1759,Sensor_1759,Zona_10
1760,Sensor_1760,Zona_47
1761,Sensor_1761,Zona_46
